name,taxid,reads,relative,contributors,coverage,rank,id,agora_id
Lactococcus lactis,1358,5459,0.000298376039622414,7,0.168822,species,ERR414344,
Clostridium baratii,1561,346,1.89115423537929e-05,1,0.00808353,species,ERR414344,
Laribacter hongkongensis,168471,89,4.8645296805999e-06,1,0.00219037,species,ERR414344,Laribacter_hongkongensis_HLHK9
Streptococcus parasanguinis,1318,3797,0.000207535047159976,2,0.136947,species,ERR414344,Streptococcus_parasanguinis_ATCC_903
Bacteroides helcogenes,290053,25579,0.00139808769325916,1,0.498927,species,ERR414344,
Bifidobacterium bifidum,1681,2437,0.00013320066102946,2,0.0856567,species,ERR414344,Bifidobacterium_bifidum_BGN4|Bifidobacterium_bifidum_NCIMB_41171|Bifidobacterium_bifidum_PRL2010|Bifidobacterium_bifidum_S17
Eubacterium rectale,39491,2057331,0.112448850700205,3,45.8794,species,ERR414344,Eubacterium_rectale_ATCC_33656|Eubacterium_rectale_M104_1
Anaerococcus prevotii,33034,103,5.62973659664932e-06,1,0.00401972,species,ERR414344,Anaerococcus_prevotii_DSM_20548
Enterococcus faecalis,1351,1326,7.24760264772525e-05,2,0.0322078,species,ERR414344,Enterococcus_faecalis_OG1RF_ATCC_47077|Enterococcus_faecalis_TX0104|Enterococcus_faecalis_TX1322|Enterococcus_faecalis_TX2134|Enterococcus_faecalis_V583
Oscillibacter valericigenes,351091,16459,0.000899610045089818,1,0.287163,species,ERR414344,
Eggerthella sp. YY7918,502558,1086,5.93581936306909e-05,1,0.0271181,species,ERR414344,Eggerthella_sp_YY7918
Clostridium bornimense,1216932,315,1.7217155611112e-05,1,0.00679285,species,ERR414344,
[Clostridium] cellulosi,29343,546,2.98430697259275e-05,1,0.0191014,species,ERR414344,
Clostridium botulinum,1491,429,2.34481262132287e-05,3,0.00915075,species,ERR414344,Clostridium_botulinum_A_str_ATCC_19397|Clostridium_botulinum_A_str_ATCC_3502|Clostridium_botulinum_A_str_Hall|Clostridium_botulinum_Bf|Clostridium_botulinum_E1_str_BoNT_E_Beluga|Clostridium_botulinum_F_str_230613
Anaerostipes hadrus,649756,61312,0.00335116903120159,1,1.53536,species,ERR414344,Anaerostipes_hadrus_DSM_3319
Roseburia intestinalis,166486,364686,0.0199328749561714,2,6.74876,species,ERR414344,Roseburia_intestinalis_L1_82
Bifidobacterium kashiwanohense,630129,154,8.41727607654365e-06,2,0.00510257,species,ERR414344,Bifidobacterium_kashiwanohense_DSM_21854
Streptococcus oligofermentans,195041,72,3.93534985396846e-06,1,0.00262173,species,ERR414344,
Shigella sonnei,624,373,2.0387298549031e-05,1,0.00557301,species,ERR414344,
Streptococcus mutans,1309,3254,0.00017785595034463,3,0.125726,species,ERR414344,Streptococcus_mutans_ATCC_25175
Thiobacillus denitrificans,36861,111,6.06699769153471e-06,1,0.00297545,species,ERR414344,
Candidatus Saccharibacteria oral taxon TM7x,1476577,36,1.96767492698423e-06,1,0.0039822,species,ERR414344,
Faecalibacterium prausnitzii,853,1576410,0.0861628453235336,2,37.6267,species,ERR414344,Faecalibacterium_cf_prausnitzii_KLE1255|Faecalibacterium_prausnitzii_L2_6|Faecalibacterium_prausnitzii_M21_2|Faecalibacterium_prausnitzii_SL3_3
Bifidobacterium angulatum,1683,258,1.41016703100536e-05,1,0.00995265,species,ERR414344,Bifidobacterium_angulatum_DSM_20098
Streptococcus thermophilus,1308,918,5.01757106380978e-05,4,0.0376535,species,ERR414344,Streptococcus_thermophilus_LMG_18311
Escherichia coli,562,63070,0.00344725715680265,15,0.932266,species,ERR414344,Escherichia_coli_O157_H7_str_Sakai|Escherichia_coli_SE11|Escherichia_coli_str_K_12_substr_MG1655|Escherichia_coli_UTI89_UPEC
Enterococcus faecium,1352,2692,0.000147138358428932,2,0.067094,species,ERR414344,Enterococcus_faecium_TX1330
Finegoldia magna,1260,330,1.80370201640221e-05,2,0.0131897,species,ERR414344,Finegoldia_magna_ATCC_29328
Streptococcus gordonii,1302,360,1.96767492698423e-05,2,0.0125358,species,ERR414344,Streptococcus_gordonii_str_Challis_substr_CH1
Bifidobacterium breve,1685,1743,9.52682610481531e-05,3,0.0573103,species,ERR414344,Bifidobacterium_breve_HPH0326|Bifidobacterium_breve_UCC2003_NCIMB8807
Leuconostoc carnosum,1252,170,9.29179826631442e-06,1,0.00747667,species,ERR414344,
Campylobacter jejuni,197,3757,0.000205348741685549,2,0.180188,species,ERR414344,Campylobacter_jejuni_jejuni_ICDCCJ07004|Campylobacter_jejuni_jejuni_M1|Campylobacter_jejuni_jejuni_NCTC_11168
Symbiobacterium thermophilum,2734,303,1.65612639687839e-05,1,0.00662734,species,ERR414344,
[Eubacterium] cellulosolvens,29322,1545,8.44460489497399e-05,1,0.0356048,species,ERR414344,Eubacterium_cellulosolvens_6
Streptococcus anginosus,1328,672,3.67299319703723e-05,2,0.0245509,species,ERR414344,Streptococcus_anginosus_1_2_62CV
Mageeibacillus indolicus,884684,788,4.30702178462104e-05,1,0.0339628,species,ERR414344,
Tannerella forsythia,28112,15411,0.000842328841659832,1,0.352973,species,ERR414344,Tannerella_forsythia_ATCC_43037
Fusobacterium nucleatum,851,2024,0.000110627057006002,6,0.0685013,species,ERR414344,Fusobacterium_nucleatum_subsp_animalis_3_1_33|Fusobacterium_nucleatum_subsp_animalis_7_1|Fusobacterium_nucleatum_subsp_animalis_D11|Fusobacterium_nucleatum_subsp_vincentii_3_1_27|Fusobacterium_nucleatum_subsp_vincentii_3_1_36A2|Fusobacterium_nucleatum_subsp_vincentii_4_1_13|Fusobacterium_sp_4_8
Eubacterium limosum,1736,8172,0.00044666220842542,1,0.147663,species,ERR414344,Eubacterium_limosum_KIST612
Peptoclostridium difficile,1496,14968,0.000818115508530554,6,0.27794,species,ERR414344,Clostridium_difficile_CD196|Clostridium_difficile_NAP07|Clostridium_difficile_NAP08|Clostridium_difficile_R20291
Coriobacteriaceae bacterium 68-1-3,1531429,1037,5.66799694245179e-05,1,0.0411196,species,ERR414344,
Coprococcus sp. ART55/1,751585,947476,0.0517867991422031,1,23.6641,species,ERR414344,
Parabacteroides distasonis,823,22917,0.00125258906393604,1,0.371521,species,ERR414344,Parabacteroides_distasonis_ATCC_8503
[Eubacterium] siraeum,39492,141232,0.00771940736910657,2,3.8121,species,ERR414344,Eubacterium_siraeum_70_3|Eubacterium_siraeum_DSM_15702
Bifidobacterium pseudolongum,1694,55,3.00617002733702e-06,1,0.00210608,species,ERR414344,Bifidobacterium_pseudolongum_subsp_Pseudolongum_DSM_20099
Desulfovibrio desulfuricans,876,177,9.67440172433913e-06,2,0.00410159,species,ERR414344,Desulfovibrio_desulfuricans_subsp_desulfuricans_DSM_642
Bacteroides coprosuis,151276,212,1.15874190144627e-05,1,0.00552711,species,ERR414344,
Bifidobacterium thermophilum,33905,193,1.05489239141099e-05,1,0.00656909,species,ERR414344,Bifidobacterium_thermophilum_RBL67
Megamonas hypermegale,158847,62,3.38877348536173e-06,1,0.0021883,species,ERR414344,Megamonas_hypermegale_ART12_1
Streptococcus mitis,28037,186,1.01663204560852e-05,2,0.00715922,species,ERR414344,Streptococcus_mitis_NCTC_12261
Sulfuritalea hydrogenivorans,748811,106,5.79370950723134e-06,1,0.00217427,species,ERR414344,
Ruminococcus bicirculans,1160721,636063,0.0347657004745103,1,16.7131,species,ERR414344,Ruminococcus_bicirculans_80_3
Alicyclobacillus acidocaldarius,405212,130,7.1054927918875e-06,2,0.00320391,species,ERR414344,
Lactobacillus mucosae,97478,311,1.69985250636693e-05,1,0.00996376,species,ERR414344,Lactobacillus_mucosae_LM1
Chromobacterium violaceum,536,197,1.07675544615526e-05,1,0.00323421,species,ERR414344,
Paenibacillus stellifer,169760,184,1.00570051823638e-05,1,0.00253623,species,ERR414344,
Cyanobium gracile,59930,109,5.95768241781336e-06,1,0.00254371,species,ERR414344,
Candidatus Profftella armatura,669502,35,1.91301729012356e-06,1,0.00587262,species,ERR414344,
Prevotella melaninogenica,28132,432,2.36120991238108e-05,1,0.0106354,species,ERR414344,Prevotella_melaninogenica_ATCC_25845
Bacteroides thetaiotaomicron,818,28910,0.00158015228164206,1,0.358308,species,ERR414344,Bacteroides_thetaiotaomicron_VPI_5482
Lachnoclostridium phytofermentans,66219,1133,6.19271025631426e-05,1,0.0182305,species,ERR414344,
Dehalococcoides mccartyi,61435,57,3.11548530105836e-06,1,0.00302507,species,ERR414344,
Desulfarculus baarsii,453230,100,5.4657636860673e-06,1,0.00213364,species,ERR414344,
butyrate-producing bacterium SM4/1,245012,11120,0.000607792921890684,1,0.278996,species,ERR414344,
butyrate-producing bacterium SS3/4,245014,44121,0.00241154959592976,1,0.955684,species,ERR414344,
Alistipes finegoldii,214856,83862,0.00458369874240976,1,1.75169,species,ERR414344,Alistipes_finegoldii_DSM_17242
Prevotella intermedia,28131,132,7.21480806560884e-06,1,0.00381411,species,ERR414344,Prevotella_intermedia_17|Prevotella_intermedia_ATCC_25611
Methylobacillus flagellatus,405,80,4.37261094885384e-06,1,0.00209994,species,ERR414344,
Mobiluncus curtisii,2051,250,1.36644092151683e-05,1,0.00908464,species,ERR414344,Mobiluncus_curtisii_ATCC_43063
Veillonella parvula,29466,499,2.72741607934758e-05,2,0.0180607,species,ERR414344,Veillonella_parvula_Te3_DSM_2008
Olsenella uli,133926,1097,5.99594276361583e-05,1,0.0417009,species,ERR414344,Olsenella_uli_DSM_7084
Lactobacillus sakei,1599,69,3.77137694338644e-06,1,0.00285569,species,ERR414344,Lactobacillus_sakei_subsp_sakei_23K
Azospira oryzae,146939,140,7.65206916049423e-06,1,0.00286842,species,ERR414344,
Ruminococcus champanellensis,1161942,16893,0.00092333145948735,1,0.512067,species,ERR414344,Ruminococcus_champanellensis_18P13
Chryseobacterium gallinarum,1324352,290,1.58507146895952e-05,1,0.0048817,species,ERR414344,
Parvimonas micra,33033,96,5.24713313862461e-06,1,0.00460231,species,ERR414344,Parvimonas_micra_ATCC_33270
Bifidobacterium catenulatum,1686,269,1.4702904315521e-05,1,0.0100898,species,ERR414344,Bifidobacterium_catenulatum_DSM_16992
Shigella boydii,621,421,2.30108651183433e-05,1,0.00673639,species,ERR414344,
Ethanoligenens harbinense,253239,1372,7.49902777728434e-05,1,0.0355703,species,ERR414344,
Akkermansia muciniphila,239935,398,2.17537394705479e-05,1,0.0116527,species,ERR414344,Akkermansia_muciniphila_ATCC_BAA_835
Alkaliphilus oremlandii,461876,85,4.64589913315721e-06,1,0.00212258,species,ERR414344,
Bacteroides dorei,357276,1544705,0.0844299249468659,1,21.0308,species,ERR414344,Bacteroides_dorei_DSM_17855
Campylobacter hominis,76517,457,2.49785400453276e-05,1,0.0207853,species,ERR414344,Campylobacter_hominis_ATCC_BAA_381
Bacteroides fragilis,817,696597,0.0380743458642343,4,10.2479,species,ERR414344,Bacteroides_fragilis_3_1_12|Bacteroides_fragilis_638R|Bacteroides_fragilis_NCTC_9343|Bacteroides_fragilis_YCH46
Streptococcus sanguinis,1305,73,3.99000749082913e-06,1,0.00238399,species,ERR414344,Streptococcus_sanguinis_SK36
Methanobrevibacter smithii,2173,80192,0.00438310521513109,1,3.3753,species,ERR414344,Methanobrevibacter_smithii_ATCC_35061
[Clostridium] saccharolyticum,84030,121272,0.00662844093736754,2,2.24348,species,ERR414344,
Streptococcus suis,1307,509,2.78207371620826e-05,1,0.0194805,species,ERR414344,
Bacteroides vulgatus,821,182391,0.00996906104465502,1,2.75537,species,ERR414344,Bacteroides_vulgatus_ATCC_8482
Clostridium cellulovorans,1493,246,1.34457786677256e-05,1,0.00364637,species,ERR414344,
Cryptobacterium curtum,84163,54,2.95151239047634e-06,1,0.00260353,species,ERR414344,Cryptobacterium_curtum_DSM_15641
Atopobium parvulum,1382,358,1.95674339961209e-05,1,0.0180878,species,ERR414344,Atopobium_parvulum_DSM_20469
Streptococcus sp. HSISS2,1316411,108,5.90302478095269e-06,1,0.00356812,species,ERR414344,
Slackia heliotrinireducens,84110,728,3.979075963457e-05,1,0.017941,species,ERR414344,
Candidatus Desulforudis audaxviator,471827,61,3.33411584850106e-06,1,0.00202513,species,ERR414344,
Clostridium tetani,1513,261,1.42656432206357e-05,2,0.00709436,species,ERR414344,
[Clostridium] cellulolyticum,1521,168,9.18248299259307e-06,1,0.00322067,species,ERR414344,
Butyrivibrio proteoclasticus,43305,1338,7.31319181195805e-05,1,0.0236926,species,ERR414344,
Porphyromonadaceae bacterium ING2-E5B,1562970,360,1.96767492698423e-05,1,0.0099967,species,ERR414344,
Clostridium sp. BNL1100,755731,168,9.18248299259307e-06,1,0.00284021,species,ERR414344,
Streptococcus pasteurianus,197614,251,1.37190668520289e-05,1,0.00932252,species,ERR414344,
Heliobacterium modesticaldum,35701,162,8.85453717142903e-06,1,0.00410872,species,ERR414344,
Mucinivorans hirudinis,1433126,93,5.08316022804259e-06,1,0.00230342,species,ERR414344,
Chlorobaculum parvum,274539,69,3.77137694338644e-06,1,0.00235099,species,ERR414344,
Fretibacterium fastidiosum,651822,776,4.24143262038823e-05,1,0.022185,species,ERR414344,
Actinomyces meyeri,52773,60,3.27945821164038e-06,1,0.00228394,species,ERR414344,
Selenomonas sputigena,69823,244,1.33364633940042e-05,1,0.00741017,species,ERR414344,
Bifidobacterium pseudocatenulatum,28026,760,4.15398040141115e-05,1,0.0256207,species,ERR414344,Bifidobacterium_pseudocatenulatum_DSM_20438
Prevotella sp. oral taxon 299,652716,94,5.13781786490327e-06,1,0.00295612,species,ERR414344,
Aminomonas paucivorans,81412,71,3.88069221710779e-06,1,0.00210557,species,ERR414344,
Clostridium sp. DL-VIII,641107,198,1.08222120984133e-05,1,0.00238431,species,ERR414344,
Clostridium saccharobutylicum,169679,433,2.36667567606714e-05,1,0.00661222,species,ERR414344,
Acidaminococcus fermentans,905,530,2.89685475361567e-05,1,0.0177442,species,ERR414344,Acidaminococcus_fermentans_DSM_20731
Azoarcus sp. BH72,62928,127,6.94151988130548e-06,1,0.00226369,species,ERR414344,
Citrobacter rodentium,67825,253,1.38283821257503e-05,1,0.0036247,species,ERR414344,
Eggerthella lenta,84112,1833,0.000100187448365614,1,0.0393623,species,ERR414344,Eggerthella_lenta_DSM_2243
Cellulosilyticum lentocellum,29360,336,1.83649659851861e-05,1,0.00555933,species,ERR414344,Cellulosilyticum_lentocellum_DSM_5427
Thermaerobacter marianensis,73919,181,9.89303227178182e-06,1,0.00496292,species,ERR414344,
Streptococcus salivarius,1304,2478,0.000135441624140748,4,0.0878938,species,ERR414344,Streptococcus_salivarius_JIM8777
Gordonibacter pamelaeae,471189,4461,0.000243827718035462,1,0.0964401,species,ERR414344,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378
[Ruminococcus] torques,33039,158280,0.00865121076230733,1,3.6945,species,ERR414344,Ruminococcus_torques_ATCC_27756|Ruminococcus_torques_L2_14
,0,6242026,0.34117439038288,0,0,species,ERR414344,
Clostridium botulinum,1491,94,6.90103410527762e-06,1,0.00228578,species,ERR414345,Clostridium_botulinum_A_str_ATCC_19397|Clostridium_botulinum_A_str_ATCC_3502|Clostridium_botulinum_A_str_Hall|Clostridium_botulinum_Bf|Clostridium_botulinum_E1_str_BoNT_E_Beluga|Clostridium_botulinum_F_str_230613
Selenomonas ruminantium,971,317,2.32726362912022e-05,1,0.00680774,species,ERR414345,Selenomonas_ruminantium_AC2024
Prevotella dentalis,52227,4374,0.000321118331664727,1,0.101835,species,ERR414345,
Spirochaeta africana,46355,152,1.11591189787468e-05,1,0.00360819,species,ERR414345,
Jonquetella anthropi,428712,72,5.2858984636169e-06,1,0.00335097,species,ERR414345,
Porphyromonas asaccharolytica,28123,298,2.18777464188589e-05,1,0.0106313,species,ERR414345,Porphyromonas_asaccharolytica_DSM_20707
Peptoniphilus sp. 1-1,875453,122,8.95666128557309e-06,1,0.00594065,species,ERR414345,
Candidatus Zinderia insecticola,884215,6,4.40491538634742e-07,1,0.00224392,species,ERR414345,
Treponema succinifaciens,167,1322,9.70549690125215e-05,1,0.0355887,species,ERR414345,
Marichromatium purpuratum,37487,120,8.80983077269484e-06,1,0.00247677,species,ERR414345,
Gemmatirosa kalamazoonesis,861299,235,1.72525852631941e-05,1,0.00245078,species,ERR414345,
Coprococcus sp. ART55/1,751585,21961,0.00161227244665959,1,0.548496,species,ERR414345,
Halobacteroides halobius,42422,81,5.94663577156902e-06,1,0.00238482,species,ERR414345,
[Clostridium] clariflavum,288965,326,2.39333735991543e-05,1,0.00519185,species,ERR414345,Clostridium_clariflavum_DSM_19732
Faecalitalea cylindroides,39483,99460,0.00730188140543524,1,3.94452,species,ERR414345,Eubacterium_cylindroides_T2_87
Alistipes shahii,328814,452452,0.0332168796063944,1,9.3777,species,ERR414345,Alistipes_shahii_WAL_8301
Thermobacillus composti,377615,294,2.15840853931024e-05,1,0.00526502,species,ERR414345,
Selenomonas sp. oral taxon 478,712538,247,1.81335683404635e-05,1,0.0084347,species,ERR414345,
Odoribacter splanchnicus,28118,472320,0.0346754939213269,1,8.38765,species,ERR414345,Odoribacter_splanchnicus_1651_6_DSM_20712
Ruminococcus albus,1264,1124,8.2518748237575e-05,1,0.0195603,species,ERR414345,Ruminococcus_albus_7
Mahella australiensis,252966,168,1.23337630817728e-05,1,0.00417861,species,ERR414345,
Rothia mucilaginosa,43675,65,4.77199166854304e-06,1,0.0022388,species,ERR414345,Rothia_mucilaginosa_DY_18
Oceanithermus profundus,187137,109,8.00226295186448e-06,1,0.00348542,species,ERR414345,
Bacteroides salanitronis,376805,5232,0.000384108621689495,1,0.0947144,species,ERR414345,
Butyrivibrio fibrisolvens,831,834,6.12283238702291e-05,1,0.0205576,species,ERR414345,Butyrivibrio_fibrisolvens_16_4
Blautia obeum,40520,86368,0.00634072886813423,1,1.79287,species,ERR414345,Blautia_obeum_ATCC_29174|Ruminococcus_obeum_A2_162
[Ruminococcus] torques,33039,168784,0.012391320642821,1,3.93968,species,ERR414345,Ruminococcus_torques_ATCC_27756|Ruminococcus_torques_L2_14
Bacteroides xylanisolvens,371601,119810,0.00879588187397141,1,1.56375,species,ERR414345,Bacteroides_ovatus_SD_CC_2a|Bacteroides_xylanisolvens_SD_CC_1b|Bacteroides_xylanisolvens_XB1A
Gordonibacter pamelaeae,471189,3376,0.000247849905738482,1,0.072984,species,ERR414345,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378
Fretibacterium fastidiosum,651822,541,3.97176537335659e-05,1,0.0154666,species,ERR414345,
Anaerostipes hadrus,649756,107295,0.00787708993963577,1,2.68686,species,ERR414345,Anaerostipes_hadrus_DSM_3319
Thermaerobacter marianensis,73919,266,1.95284582128069e-05,1,0.00729357,species,ERR414345,
Desulfarculus baarsii,453230,122,8.95666128557309e-06,1,0.00260304,species,ERR414345,
Desulfovibrio aespoeensis,182210,110,8.0756782083036e-06,1,0.00236422,species,ERR414345,
[Eubacterium] cellulosolvens,29322,1905,0.000139856063516531,1,0.0439011,species,ERR414345,Eubacterium_cellulosolvens_6
Shimwellia blattae,563,121,8.88324602913396e-06,1,0.00226945,species,ERR414345,
Aminomonas paucivorans,81412,96,7.04786461815587e-06,1,0.00284696,species,ERR414345,
Prevotella sp. oral taxon 299,652716,237,1.73994157760723e-05,1,0.00745319,species,ERR414345,
Acetohalobium arabaticum,28187,106,7.78201718254711e-06,1,0.00334792,species,ERR414345,
Cellulosilyticum lentocellum,29360,290,2.12904243673459e-05,1,0.00479823,species,ERR414345,Cellulosilyticum_lentocellum_DSM_5427
Acidaminococcus intestini,187327,903,6.62939765645287e-05,1,0.0283122,species,ERR414345,Acidaminococcus_intestini_RyC_MR95
Corynebacterium doosanense,1121358,82,6.02005102800814e-06,1,0.00236976,species,ERR414345,
Prevotella melaninogenica,28132,152,1.11591189787468e-05,1,0.00374208,species,ERR414345,Prevotella_melaninogenica_ATCC_25845
Mobiluncus curtisii,2051,1366,0.000100285240295843,1,0.0496385,species,ERR414345,Mobiluncus_curtisii_ATCC_43063
Bifidobacterium pseudocatenulatum,28026,2228,0.000163569191346368,1,0.0751092,species,ERR414345,Bifidobacterium_pseudocatenulatum_DSM_20438
Selenomonas sputigena,69823,367,2.69433991131584e-05,1,0.0111456,species,ERR414345,
Filifactor alocis,143361,64,4.69857641210392e-06,1,0.00258517,species,ERR414345,Filifactor_alocis_ATCC_35896
Actinobacillus pleuropneumoniae,715,68,4.99223743786041e-06,1,0.00226138,species,ERR414345,Actinobacillus_pleuropneumoniae_L20
Anaerococcus prevotii,33034,91,6.68078833596025e-06,1,0.00355141,species,ERR414345,Anaerococcus_prevotii_DSM_20548
