study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,instrument_model,library_layout,fastq_ftp,fastq_galaxy,submitted_ftp,submitted_galaxy,sra_ftp,sra_galaxy,cram_index_ftp,cram_index_galaxy
PRJEB5224,SAMEA2338791,ERS396461,ERX380716,ERR414413,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414413/ERR414413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414413/ERR414413_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414413/ERR414413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414413/ERR414413_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD1-3-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD1-3-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD1-3-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD1-3-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414413,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414413,,
PRJEB5224,SAMEA2338792,ERS396462,ERX380717,ERR414414,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414414/ERR414414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414414/ERR414414_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414414/ERR414414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414414/ERR414414_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD20-0_100821.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD20-0_100821.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD20-0_100821.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD20-0_100821.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414414,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414414,,
PRJEB5224,SAMEA2338792,ERS396462,ERX380718,ERR414415,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414415/ERR414415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414415/ERR414415_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414415/ERR414415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414415/ERR414415_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD20-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD20-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD20-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD20-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414415,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414415,,
PRJEB5224,SAMEA2338793,ERS396463,ERX380719,ERR414416,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414416/ERR414416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414416/ERR414416_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414416/ERR414416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414416/ERR414416_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD2-0-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD2-0-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD2-0-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD2-0-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414416,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414416,,
PRJEB5224,SAMEA2338794,ERS396464,ERX380720,ERR414417,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414417/ERR414417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414417/ERR414417_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414417/ERR414417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414417/ERR414417_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD2-0-PT_110820.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD2-0-PT_110820.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD2-0-PT_110820.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD2-0-PT_110820.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414417,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414417,,
PRJEB5224,SAMEA2338795,ERS396465,ERX380721,ERR414418,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414418/ERR414418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414418/ERR414418_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414418/ERR414418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414418/ERR414418_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-0-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-0-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-0-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-0-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414418,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414418,,
PRJEB5224,SAMEA2338796,ERS396466,ERX380722,ERR414419,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414419/ERR414419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414419/ERR414419_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414419/ERR414419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414419/ERR414419_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-0-PT_110820.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-0-PT_110820.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-0-PT_110820.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-0-PT_110820.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414419,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414419,,
PRJEB5224,SAMEA2338797,ERS396467,ERX380723,ERR414420,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414420/ERR414420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414420/ERR414420_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414420/ERR414420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414420/ERR414420_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414420,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414420,,
PRJEB5224,SAMEA2338797,ERS396467,ERX380724,ERR414421,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414421/ERR414421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414421/ERR414421_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414421/ERR414421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414421/ERR414421_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-0_100907.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-0_100907.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-0_100907.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-0_100907.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414421,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414421,,
PRJEB5224,SAMEA2338798,ERS396468,ERX380725,ERR414422,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414422/ERR414422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414422/ERR414422_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414422/ERR414422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414422/ERR414422_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-4_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-4_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-4_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-4_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414422,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414422,,
PRJEB5224,SAMEA2338798,ERS396468,ERX380726,ERR414423,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414423/ERR414423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414423/ERR414423_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414423/ERR414423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414423/ERR414423_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-4_100907.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-4_100907.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-4_100907.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD32-4_100907.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414423,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414423,,
PRJEB5224,SAMEA2338799,ERS396469,ERX380727,ERR414424,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414424/ERR414424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414424/ERR414424_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414424/ERR414424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414424/ERR414424_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-3-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-3-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-3-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD3-3-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414424,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414424,,
PRJEB5224,SAMEA2338800,ERS396470,ERX380728,ERR414425,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414425/ERR414425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414425/ERR414425_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414425/ERR414425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414425/ERR414425_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD37-4_101218.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD37-4_101218.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD37-4_101218.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD37-4_101218.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414425,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414425,,
PRJEB5224,SAMEA2338801,ERS396471,ERX380729,ERR414426,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414426/ERR414426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414426/ERR414426_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414426/ERR414426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414426/ERR414426_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD40-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD40-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD40-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD40-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414426,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414426,,
PRJEB5224,SAMEA2338801,ERS396471,ERX380730,ERR414427,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414427/ERR414427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414427/ERR414427_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414427/ERR414427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414427/ERR414427_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD40-0_100907.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD40-0_100907.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD40-0_100907.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD40-0_100907.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414427,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414427,,
PRJEB5224,SAMEA2338802,ERS396472,ERX380731,ERR414428,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414428/ERR414428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414428/ERR414428_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414428/ERR414428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414428/ERR414428_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD4-0-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD4-0-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD4-0-PN_101220.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD4-0-PN_101220.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414428,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414428,,
PRJEB5224,SAMEA2338803,ERS396473,ERX380732,ERR414429,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414429/ERR414429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414429/ERR414429_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414429/ERR414429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414429/ERR414429_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD4-0-PT_110820.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD4-0-PT_110820.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD4-0-PT_110820.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD4-0-PT_110820.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414429,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414429,,
PRJEB5224,SAMEA2338804,ERS396474,ERX380733,ERR414430,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414430/ERR414430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414430/ERR414430_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414430/ERR414430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414430/ERR414430_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD43-0_101218.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD43-0_101218.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD43-0_101218.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD43-0_101218.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414430,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414430,,
PRJEB5224,SAMEA2338805,ERS396475,ERX380734,ERR414431,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414431/ERR414431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414431/ERR414431_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414431/ERR414431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414431/ERR414431_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-0_100816.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-0_100816.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-0_100816.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-0_100816.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414431,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414431,,
PRJEB5224,SAMEA2338805,ERS396475,ERX380735,ERR414432,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414432/ERR414432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414432/ERR414432_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414432/ERR414432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414432/ERR414432_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414432,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414432,,
PRJEB5224,SAMEA2338806,ERS396476,ERX380736,ERR414433,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414433/ERR414433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414433/ERR414433_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414433/ERR414433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414433/ERR414433_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-4_110821.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-4_110821.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-4_110821.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD44-4_110821.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414433,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414433,,
PRJEB5224,SAMEA2338807,ERS396477,ERX380737,ERR414434,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414434/ERR414434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414434/ERR414434_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414434/ERR414434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414434/ERR414434_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD45-0_100816.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD45-0_100816.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD45-0_100816.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD45-0_100816.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414434,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414434,,
PRJEB5224,SAMEA2338807,ERS396477,ERX380738,ERR414435,408170,human gut metagenome,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414435/ERR414435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414435/ERR414435_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414435/ERR414435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414435/ERR414435_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD45-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD45-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD45-0_100902.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA282/ERA282701/fastq/V1.CD45-0_100902.rmhost.pair.2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414435,ftp.sra.ebi.ac.uk/vol1/err/ERR414/ERR414435,,
